,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
162,Department for Business Innovation and Skills,Medical Research Council ,MRC Research Centre at Harwell,1040380, BAND 6 ,15000,20000,Scientist - Band 6,1.0,Science and Engineering
163,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, NHS ENGL* ,0,0,Clinical Scientist - band NHS,1.0,Science and Engineering
164,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 6 ,15000,20000,Operations - Assistant - Band 6,2.0,Operational Delivery
165,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 4 ,25000,35000,Operations - Officer - Band 4,1.0,Operational Delivery
166,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 5 ,20000,30000,Operations - Officer - Band 5,3.0,Operational Delivery
167,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 2 ,45000,70000,Operations - Senior Manager - Band 2,1.0,Operational Delivery
168,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 2 ,45000,70000,Scientist - Band 2,7.67,Science and Engineering
169,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 3 ,35000,45000,Scientist - Band 3,19.0,Science and Engineering
170,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 4 ,25000,35000,Scientist - Band 4,46.0,Science and Engineering
171,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 5 ,20000,30000,Scientist - Band 5,8.93,Science and Engineering
172,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 6 ,15000,20000,Scientist - Band 6,7.22,Science and Engineering
173,Department for Business Innovation and Skills,Medical Research Council ,MRC Toxicology Unit,1040565, BAND 7 ,10000,15000,Scientist - Band 7,3.0,Science and Engineering
174,Department for Business Innovation and Skills,Medical Research Council ,MRC/UVRI Uganda research Unit on AIDS,1040577, BAND 6 ,15000,20000,Operations - Assistant - Band 6,1.0,Operational Delivery
175,Department for Business Innovation and Skills,Medical Research Council ,MRC/UVRI Uganda research Unit on AIDS,1040577, BAND 1 ,70000,90000,Scientist - Band 1,1.0,Science and Engineering
176,Department for Business Innovation and Skills,Medical Research Council ,MRC/UVRI Uganda research Unit on AIDS,1040577, BAND 2 ,45000,70000,Scientist - Band 2,5.0,Science and Engineering
177,Department for Business Innovation and Skills,Medical Research Council ,MRC/UVRI Uganda research Unit on AIDS,1040577, BAND 3 ,35000,45000,Scientist - Band 3,2.0,Science and Engineering
178,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, NHS ENGL* ,0,0,Clinical Scientist - band NHS,1.0,Science and Engineering
179,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 4 ,25000,35000,Operations - Officer - Band 4,6.0,Operational Delivery
180,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 5 ,20000,30000,Operations - Officer - Band 5,8.3,Operational Delivery
181,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 3 ,35000,45000,Operations - Senior Manager - Band 3,7.0,Operational Delivery
182,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 1 ,70000,90000,Scientist - Band 1,1.0,Science and Engineering
183,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 2 ,45000,70000,Scientist - Band 2,2.5,Science and Engineering
184,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 3 ,35000,45000,Scientist - Band 3,2.0,Science and Engineering
185,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 4 ,25000,35000,Scientist - Band 4,13.76,Science and Engineering
186,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 5 ,20000,30000,Scientist - Band 5,7.8,Science and Engineering
187,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795, BAND 6 ,15000,20000,Scientist - Band 6,1.0,Science and Engineering
188,Department for Business Innovation and Skills,Medical Research Council ,MRC Regional Centre London & Oxford,1039795,HOURLY PAID,0,0,Scientist - Hourly Paid,1.0,Science and Engineering
189,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039545, BAND 1 ,70000,90000,Research Programmes - Band 1,3.8,Science and Engineering
190,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039545, BAND 2 ,45000,70000,Research Programmes - Band 2,5.0,Science and Engineering
191,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039545, BAND 3 ,35000,45000,Research Programmes - Band 3,34.42,Science and Engineering
192,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039545, BAND 4 ,25000,35000,Research Programmes - Band 4,16.23,Science and Engineering
193,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039545, BAND 5 ,20000,30000,Research Programmes - Band 5,14.33,Science and Engineering
194,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039545, BAND 6 ,15000,20000,Research Programmes - Band 6,7.56,Science and Engineering
195,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039548, BAND 1 ,70000,90000,Strategy - band 1,3.0,Planning
196,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039548, BAND 2 ,45000,70000,Strategy - band 2,2.0,Planning
197,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039548, BAND 3 ,35000,45000,Strategy - band 3,5.4,Planning
198,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039548, BAND 4 ,25000,35000,Strategy - band 4,4.0,Planning
199,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039548, BAND 5 ,20000,30000,Strategy - band 5,5.0,Planning
200,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039519, BAND 2 ,45000,70000,Corporate Affairs - band 2,3.72,Communications
201,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039519, BAND 3 ,35000,45000,Corporate Affairs - band 3,11.35,Communications
202,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039519, BAND 4 ,25000,35000,Corporate Affairs - band 4,8.0,Communications
203,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039519, BAND 5 ,20000,30000,Corporate Affairs - band 5,4.8,Communications
204,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039519, BAND 6 ,15000,20000,Corporate Affairs - band 6,3.0,Communications
205,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039489, BAND 2 ,45000,70000,Health & Safety - Band 2,1.0,Other
206,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039489, BAND 3 ,35000,45000,Health & Safety - Band 3,3.0,Other
207,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039489, BAND 2 ,45000,70000,Human Resources - Band 2,4.0,Human Resources
208,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039489, BAND 3 ,35000,45000,Human Resources - Band 3,3.0,Human Resources
209,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039489, BAND 4 ,25000,35000,Human Resources - Band 4,2.6,Human Resources
210,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039489, BAND 5 ,20000,30000,Human Resources - Band 5,2.0,Human Resources
211,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039459, BAND 3 ,35000,45000,Finance - Band 3,4.0,Finance
212,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039459, BAND 4 ,25000,35000,Finance - Band 4,6.0,Finance
213,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1056451, BAND 3 ,35000,45000,Corporate IT - band 3,5.0,Information Technology
214,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1056451, BAND 4 ,25000,35000,Corporate IT - band 4,13.0,Information Technology
215,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1056451, BAND 5 ,20000,30000,Corporate IT - band 5,6.0,Information Technology
216,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1056451, BAND 6 ,15000,20000,Corporate IT - band 6,1.0,Information Technology
217,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1056451, BAND 7 ,10000,15000,Corporate IT - Band 7,1.0,Information Technology
218,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039449, BAND 2 ,45000,70000,Estates - band 2,2.0,Property and asset management
219,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039449, BAND 3 ,35000,45000,Estates - band 3,2.0,Property and asset management
220,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039449, BAND 4 ,25000,35000,Estates - band 4,2.0,Property and asset management
221,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039449, BAND 5 ,20000,30000,Estates - band 5,2.0,Property and asset management
222,Department for Business Innovation and Skills,Medical Research Council ,MRC Head Office,1039449, BAND 6 ,15000,20000,Estates - band 6,4.69,Property and asset management
