,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
201,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
202,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
203,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
204,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
205,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
206,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
207,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
208,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
209,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,4.0,Information Technology
210,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
211,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technologist,29500,50005,IT Support Officer,2.0,Information Technology
212,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,IT Support Officer,1.0,Information Technology
213,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,6.0,Information Technology
214,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
215,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
216,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
217,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
218,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,2.0,Information Technology
219,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,6.0,Information Technology
220,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,7.6,Information Technology
221,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,7.0,Information Technology
222,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,3.0,Information Technology
223,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Adviser,21300,37991,Analyst,2.0,Knowledge and Information Management (KIM)
224,Department for Business Innovation and Skills,Student Loans Company,Infrastructure,SLC4,Technology Support,18950,22152,IT Support Officer,1.0,Information Technology
225,Department for Business Innovation and Skills,Student Loans Company,Internal Audit,SLC5,Senior Manager,47203,67709,Senior Internal Auditor,1.0,Internal Audit
226,Department for Business Innovation and Skills,Student Loans Company,Internal Audit,SLC5,Professional,29500,50005,Senior Internal Auditor,3.2,Internal Audit
227,Department for Business Innovation and Skills,Student Loans Company,Internal Audit,SLC5,Professional,29500,50005,Operational Manager,1.0,Internal Audit
228,Department for Business Innovation and Skills,Student Loans Company,Internal Audit,SLC5,Professional,29500,50005,Internal Auditor,1.0,Internal Audit
229,Department for Business Innovation and Skills,Student Loans Company,Internal Audit,SLC5,Business Adviser,21300,37991,Internal Auditor,1.0,Internal Audit
230,Department for Business Innovation and Skills,Student Loans Company,Internal Audit,SLC5,Business Adviser,21300,37991,Internal Audit Support Officer,3.0,Internal Audit
231,Department for Business Innovation and Skills,Student Loans Company,Internal Communications,SLC3,Business Support Manager,38380,57346,Communications Manager,1.0,Communications
232,Department for Business Innovation and Skills,Student Loans Company,Internal Communications,SLC3,Professional,29500,50005,Communications Support Officer,2.0,Communications
233,Department for Business Innovation and Skills,Student Loans Company,Internal Reporting,SLC7,Business Support Manager,38380,57346,Senior Finance  Manager,1.0,Finance
234,Department for Business Innovation and Skills,Student Loans Company,Internal Reporting,SLC7,Professional,29500,50005,Finance Officer,1.0,Finance
235,Department for Business Innovation and Skills,Student Loans Company,Internal Reporting,SLC7,Professional,29500,50005,Finance Officer,2.0,Finance
236,Department for Business Innovation and Skills,Student Loans Company,Internal Reporting,SLC7,Business Adviser,21300,37991,Finance Officer,2.6,Finance
237,Department for Business Innovation and Skills,Student Loans Company,Internal Reporting,SLC7,Business Adviser,21300,37991,Finance Officer,3.0,Finance
238,Department for Business Innovation and Skills,Student Loans Company,Internal Reporting,SLC7,Business Support 2,15142,18941,Finance Support Officer,0.6,Finance
239,Department for Business Innovation and Skills,Student Loans Company,Legal & Compliance,SLC5,Senior Manager,47203,67709,Senior Legal Adviser,1.0,Law
240,Department for Business Innovation and Skills,Student Loans Company,Legal & Compliance,SLC5,Professional,29500,50005,Legal Adviser,1.0,Law
241,Department for Business Innovation and Skills,Student Loans Company,Legal & Compliance,SLC5,Business Adviser,21300,37991,Legal Support Officer,1.0,Law
242,Department for Business Innovation and Skills,Student Loans Company,Legal & Compliance,SLC5,Business Adviser,21300,37991,Communications Support Officer,1.0,Communications
243,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Business Support Manager,38380,57346,Communications Manager,1.0,Communications
244,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Business Support Manager,38380,57346,Communications Manager,1.0,Communications
245,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Professional,29500,50005,Policy Adviser,12.0,Operational Delivery
246,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Professional,29500,50005,Technical Adviser,2.0,Information Technology
247,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Professional,29500,50005,Policy Adviser,1.0,Operational Delivery
248,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Professional,29500,50005,Technical Support Officer,1.0,Operational Delivery
249,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Business Adviser,21300,37991,Communications Support Officer,1.0,Communications
250,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Business Adviser,21300,37991,Technical Adviser,1.0,Information Technology
251,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Business Adviser,21300,37991,Technical Adviser,4.0,Information Technology
252,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Business Adviser,21300,37991,Technical Adviser,2.2,Information Technology
253,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Business Adviser,21300,37991,Communications Support Officer,1.0,Communications
254,Department for Business Innovation and Skills,Student Loans Company,Marketing,SLC8,Technology Adviser,21300,37991,Technical Support Officer,1.0,Information Technology
255,Department for Business Innovation and Skills,Student Loans Company,Marketing & Communications Directorate,SLC8,Senior Manager,47203,67709,Communications Manager,1.0,Communications
256,Department for Business Innovation and Skills,Student Loans Company,Marketing & Communications Directorate,SLC8,Professional,29500,50005,Communications Manager,1.0,Communications
257,Department for Business Innovation and Skills,Student Loans Company,Marketing & Communications Directorate,SLC8,Business Adviser,21300,37991,Office Manager,1.0,Operational Delivery
258,Department for Business Innovation and Skills,Student Loans Company,Marketing & Communications Directorate,SLC8,Business Adviser,21300,37991,Diary Manager,1.0,Information Technology
259,Department for Business Innovation and Skills,Student Loans Company,Marketing & Communications Directorate,SLC8,Business Support 2,15142,18941,Operations Support Officer,1.0,Operational Delivery
260,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Business Support Manager,38380,57346,Communications Manager,1.0,Communications
261,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Professional,29500,50005,Senior Analyst,4.0,Communications
262,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Professional,29500,50005,Senior Analyst,1.0,Operational Delivery
263,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Professional,29500,50005,Senior Analyst,1.0,Operational Delivery
264,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Professional,29500,50005,Senior Analyst,1.0,Operational Delivery
265,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Business Adviser,21300,37991,Communications Support Officer,1.0,Communications
266,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Business Support 2,15142,18941,Communications Support Officer,1.0,Communications
267,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Business Support 2,15142,18941,IT Support Officer,3.0,Communications
268,Department for Business Innovation and Skills,Student Loans Company,Online Services,SLC8,Business Support 2,15142,18941,Communications Support Officer,1.0,Knowledge and Information Management (KIM)
269,Department for Business Innovation and Skills,Student Loans Company,Operations Directorate,SLC6,Head of Service,61913,83612,Senior Operational Manager,1.0,Operational Delivery
270,Department for Business Innovation and Skills,Student Loans Company,Operations Directorate,SLC6,Head of Service,61913,83612,Senior Operational Manager,1.0,Operational Delivery
271,Department for Business Innovation and Skills,Student Loans Company,Operations Directorate,SLC6,Senior Manager,47203,67709,Business Manager,1.0,Operational Delivery
272,Department for Business Innovation and Skills,Student Loans Company,Operations Directorate,SLC6,Business Support Manager,38380,57346,Business Manager,1.0,Operational Delivery
273,Department for Business Innovation and Skills,Student Loans Company,Operations Directorate,SLC6,Business Support Manager,38380,57346,Business Manager,1.0,Operational Delivery
274,Department for Business Innovation and Skills,Student Loans Company,Operations Directorate,SLC6,Business Adviser,21300,37991,Executive Assistant,1.0,Operational Delivery
275,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Senior Manager,47203,67709,Senior Operational Manager,1.0,Operational Delivery
276,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,People Manager 2,29500,50005,Operational Manager,1.0,Operational Delivery
277,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,People Manager 2,29500,50005,Operational Manager,1.0,Operational Delivery
278,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,People Manager 2,29500,50005,Operational Manager,2.0,Operational Delivery
279,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,People Manager 2,29500,50005,Operational Manager,1.0,Operational Delivery
280,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Business Adviser,21300,37991,Operations Support Officer,1.0,Operational Delivery
281,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Business Adviser,21300,37991,Operations Support Officer,1.0,Operational Delivery
282,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,People Manager 1,21300,37991,Review Team Leader,11.6,Operational Delivery
283,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Business Adviser,21300,37991,Technical Adviser,3.0,Information Technology
284,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Business Adviser,21300,37991,Technical Adviser,1.0,Information Technology
285,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Customer Support 2,15142,18941,Operations Support Officer,110.4,Operational Delivery
286,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Business Support 2,15142,18941,Technical Support Officer,4.0,Information Technology
287,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Business Support 2,15142,18941,Operational Researcher,2.0,Knowledge and Information Management (KIM)
288,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Business Support 2,15142,18941,Operations Support Officer,5.0,Operational Delivery
289,Department for Business Innovation and Skills,Student Loans Company,Operations Services,SLC6,Customer Support 1,13678,18028,Operations Support Officer,3.0,Operational Delivery
290,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Senior Manager,47203,67709,Senior HR Manager,1.0,Human Resources
291,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Business Support Manager,38380,57346,HR Officer,0.79,Human Resources
292,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Business Support Manager,38380,57346,HR Officer,1.0,Human Resources
293,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Professional,29500,50005,HR Officer,1.0,Human Resources
294,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Professional,29500,50005,HR Officer,5.0,Human Resources
295,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Professional,29500,50005,Senior Operational Manager,1.0,Operational Delivery
296,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Professional,29500,50005,HR Officer,3.0,Human Resources
297,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Business Adviser,21300,37991,HR Officer,19.75,Human Resources
298,Department for Business Innovation and Skills,Student Loans Company,Organisational Development & Learning,SLC3,Business Support 2,15142,18941,HR Support Officer,1.0,Human Resources
299,Department for Business Innovation and Skills,Student Loans Company,Human Resources Division,SLC3,Business Support 2,15142,18941,HR Support Officer,2.0,Human Resources
300,Department for Business Innovation and Skills,Student Loans Company,People & Transformation Directorate,SLC3,Professional,29500,50005,HR Officer,1.0,Human Resources
301,Department for Business Innovation and Skills,Student Loans Company,People & Transformation Directorate,SLC3,Business Adviser,21300,37991,Diary Manager,1.0,Information Technology
302,Department for Business Innovation and Skills,Student Loans Company,Policy,SLC2,Business Support Manager,38380,57346,Senior Policy Adviser,1.0,Policy
303,Department for Business Innovation and Skills,Student Loans Company,Policy,SLC2,Professional,29500,50005,Policy Adviser,3.0,Policy
304,Department for Business Innovation and Skills,Student Loans Company,Policy,SLC2,Business Adviser,21300,37991,Analyst,1.0,Policy
305,Department for Business Innovation and Skills,Student Loans Company,Practitioner's Support,SLC6,People Manager 2,29500,50005,Operational Manager,1.0,Operational Delivery
306,Department for Business Innovation and Skills,Student Loans Company,Practitioner's Support,SLC6,Business Adviser,21300,37991,Policy Adviser,10.0,Policy
307,Department for Business Innovation and Skills,Student Loans Company,Practitioner's Support,SLC6,Customer Support 2,15142,18941,Operations Support Officer,2.0,Operational Delivery
308,Department for Business Innovation and Skills,Student Loans Company,Pre-Assessment,SLC6,Customer Manager,38380,57346,Operational Manager,1.0,Operational Delivery
309,Department for Business Innovation and Skills,Student Loans Company,Pre-Assessment,SLC6,People Manager 2,29500,50005,Operational Manager,4.0,Operational Delivery
310,Department for Business Innovation and Skills,Student Loans Company,Pre-Assessment,SLC6,People Manager 1,21300,37991,Review Team Leader,12.8,Operational Delivery
311,Department for Business Innovation and Skills,Student Loans Company,Pre-Assessment,SLC6,Customer Support 2,15142,18941,Operations Support Officer,4.0,Operational Delivery
312,Department for Business Innovation and Skills,Student Loans Company,Pre-Assessment,SLC6,Customer Support 2,15142,18941,Operations Support Officer,7.0,Operational Delivery
313,Department for Business Innovation and Skills,Student Loans Company,Pre-Assessment,SLC6,Customer Support 1,13678,18028,Operations Support Officer,139.6,Operational Delivery
314,Department for Business Innovation and Skills,Student Loans Company,Processing Services Division,SLC6,Business Support Manager,38380,57346,Knowledge Information Management Manager,1.0,Information Technology
315,Department for Business Innovation and Skills,Student Loans Company,Processing Services Division,SLC6,Business Adviser,21300,37991,Operations Support Officer,1.0,Programme and Project Management (PPM)
316,Department for Business Innovation and Skills,Student Loans Company,Processing Services Division,SLC6,Customer Support 2,15142,18941,Office Manager,1.0,Operational Delivery
317,Department for Business Innovation and Skills,Student Loans Company,Procurement,SLC7,Head of Service,61913,83612,Senior Operational Manager,1.0,Procurement
318,Department for Business Innovation and Skills,Student Loans Company,Procurement,SLC7,Business Support Manager,38380,57346,Procurement Officer,1.0,Procurement
319,Department for Business Innovation and Skills,Student Loans Company,Procurement,SLC7,Business Adviser,21300,37991,Procurement Officer,4.0,Procurement
320,Department for Business Innovation and Skills,Student Loans Company,Procurement,SLC7,Business Adviser,21300,37991,Procurement Officer,3.0,Procurement
321,Department for Business Innovation and Skills,Student Loans Company,Programme Office,SLC2,Head of Service,61913,83612,Senior Project Manager,1.0,Programme and Project Management (PPM)
322,Department for Business Innovation and Skills,Student Loans Company,Programme Office,SLC2,Business Support Manager,38380,57346,Project Manager,10.28,Programme and Project Management (PPM)
323,Department for Business Innovation and Skills,Student Loans Company,Programme Office,SLC2,Business Support Manager,38380,57346,Senior Project Manager,4.0,Programme and Project Management (PPM)
324,Department for Business Innovation and Skills,Student Loans Company,Programme Office,SLC2,Professional,29500,50005,Programme Officer Manager,1.0,Programme and Project Management (PPM)
325,Department for Business Innovation and Skills,Student Loans Company,Programme Office,SLC2,Business Adviser,21300,37991,Analyst,4.0,Programme and Project Management (PPM)
326,Department for Business Innovation and Skills,Student Loans Company,Programme Office,SLC2,Business Support 2,15142,18941,Operations Support Officer,2.0,Programme and Project Management (PPM)
327,Department for Business Innovation and Skills,Student Loans Company,Repayment Division,SLC6,Senior Manager,47203,67709,Senior Operational Manager,1.0,Operational Delivery
328,Department for Business Innovation and Skills,Student Loans Company,Repayment Division,SLC2,Business Support Manager,38380,57346,Operational Manager,2.0,Operational Delivery
329,Department for Business Innovation and Skills,Student Loans Company,Repayment Division,SLC6,Business Support Manager,38380,57346,Knowledge Information Management Manager,1.0,Operational Research
330,Department for Business Innovation and Skills,Student Loans Company,Risk Management,SLC5,Business Support Manager,38380,57346,Knowledge Information Management Manager,1.0,Operational Research
331,Department for Business Innovation and Skills,Student Loans Company,Risk Management,SLC5,Business Adviser,21300,37991,Analyst,1.0,Operational Research
332,Department for Business Innovation and Skills,Student Loans Company,Security & Information Assurance,SLC5,Senior Manager,47203,67709,Senior Information Manager,1.0,Knowledge and Information Management (KIM)
333,Department for Business Innovation and Skills,Student Loans Company,Security & Information Assurance,SLC5,Professional,29500,50005,IT Support Officer,1.0,Information Technology
334,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Senior Manager,47203,67709,Senior IT Manager,1.0,Information Technology
335,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Manager,38380,57346,IT Manager,1.0,Information Technology
336,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
337,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technologist,29500,50005,IT Support Officer,1.0,Information Technology
338,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Business Adviser,21300,37991,Technical Adviser,1.0,Information Technology
339,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,2.0,Information Technology
340,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
341,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,2.0,Information Technology
342,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
343,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,2.25,Information Technology
344,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
345,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,2.0,Information Technology
346,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
347,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
348,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Adviser,21300,37991,Senior Analyst,1.0,Information Technology
349,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Support,18950,22152,IT Support Officer,3.0,Information Technology
350,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Support,18950,22152,IT Support Officer,3.0,Information Technology
351,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Support,18950,22152,IT Support Officer,12.23,Information Technology
352,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Support,18950,22152,IT Support Officer,5.0,Information Technology
353,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Support,18950,22152,IT Support Officer,2.0,Information Technology
354,Department for Business Innovation and Skills,Student Loans Company,Service Delivery,SLC4,Technology Support,18950,22152,IT Support Officer,2.0,Information Technology
355,Department for Business Innovation and Skills,Student Loans Company,SFW Processing Department,SLC6,Customer Manager,38380,57346,Operational Manager,1.0,Operational Delivery
356,Department for Business Innovation and Skills,Student Loans Company,SFW Processing Department,SLC6,People Manager 2,29500,50005,Operational Manager,1.0,Operational Delivery
357,Department for Business Innovation and Skills,Student Loans Company,SFW Processing Department,SLC6,People Manager 1,21300,37991,Review Team Leader,6.0,Operational Delivery
358,Department for Business Innovation and Skills,Student Loans Company,SFW Processing Department,SLC6,Customer Support 2,15142,18941,Operations Support Officer,3.0,Operational Delivery
359,Department for Business Innovation and Skills,Student Loans Company,SFW Processing Department,SLC6,Customer Support 2,15142,18941,Operations Support Officer,3.0,Operational Delivery
360,Department for Business Innovation and Skills,Student Loans Company,SFW Processing Department,SLC6,Customer Support 2,15142,18941,Operations Support Officer,31.0,Operational Delivery
361,Department for Business Innovation and Skills,Student Loans Company,SFW Processing Department,SLC6,Customer Support 1,13678,18028,Operations Support Officer,18.0,Operational Delivery
362,Department for Business Innovation and Skills,Student Loans Company,Stakeholder Services,SLC8,Business Support Manager,38380,57346,Communications Manager,1.0,Communications
363,Department for Business Innovation and Skills,Student Loans Company,Stakeholder Services,SLC8,Professional,29500,50005,Communications Support Officer,2.0,Communications
364,Department for Business Innovation and Skills,Student Loans Company,Stakeholder Services,SLC8,Business Adviser,21300,37991,Communications Support Officer,1.0,Communications
365,Department for Business Innovation and Skills,Student Loans Company,Stakeholder Services,SLC8,Business Support 2,15142,18941,Communications Support Officer,1.0,Knowledge and Information Management (KIM)
366,Department for Business Innovation and Skills,Student Loans Company,Strategic Development Directorate,SLC2,Head of Service,61913,83612,Senior Policy Adviser,1.0,Policy
367,Department for Business Innovation and Skills,Student Loans Company,Strategic Development Directorate,SLC2,Business Support Manager,38380,57346,Senior Policy Adviser,1.0,Policy
368,Department for Business Innovation and Skills,Student Loans Company,Strategic Development Directorate,SLC2,Business Support Manager,38380,57346,Business Manager,1.0,Programme and Project Management (PPM)
369,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Head of Service,61913,83612,Senior Information Manager,1.0,Information Technology
370,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Manager,38380,57346,IT Manager,2.9,Information Technology
371,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Manager,38380,57346,IT Manager,7.51,Information Technology
372,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Manager,38380,57346,IT Manager,1.0,Information Technology
373,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Manager,38380,57346,IT Manager,1.0,Information Technology
374,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technologist,29500,50005,Senior Analyst,1.0,Information Technology
375,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technologist,29500,50005,Senior Analyst,8.35,Information Technology
376,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,IT Support Officer,1.0,Information Technology
377,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Analyst,25.07,Information Technology
378,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Analyst,11.57,Information Technology
379,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Analyst,2.0,Information Technology
380,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Analyst,15.19,Information Technology
381,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Senior Analyst,13.4,Information Technology
382,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Senior Analyst,1.0,Information Technology
383,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Senior Analyst,4.0,Information Technology
384,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Senior Analyst,3.0,Information Technology
385,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
386,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Senior Analyst,15.21,Information Technology
387,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Analyst,22.6,Information Technology
388,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Analyst,1.0,Information Technology
389,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Technology Adviser,21300,37991,Analyst,5.0,Information Technology
390,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Customer Support 2,15142,18941,Technical Adviser,1.0,Information Technology
391,Department for Business Innovation and Skills,Student Loans Company,Systems Development Division,SLC4,Business Support 2,15142,18941,Operations Support Officer,1.0,Operational Delivery
392,Department for Business Innovation and Skills,Student Loans Company,Transformation,SLC4,Professional,29500,50005,IT Manager,2.0,Information Technology
393,Department for Business Innovation and Skills,Student Loans Company,Transformation,SLC4,Professional,29500,50005,Business Manager,1.0,Operational Delivery
394,Department for Business Innovation and Skills,Student Loans Company,Transformation,SLC4,Technology Adviser,21300,37991,Senior Analyst,1.0,Information Technology
395,Department for Business Innovation and Skills,Student Loans Company,Transformation,SLC4,Technology Adviser,21300,37991,IT Support Officer,1.0,Information Technology
396,Department for Business Innovation and Skills,Student Loans Company,UAT Dept,SLC4,Business Support Manager,38380,57346,Project Manager,1.0,Programme and Project Management (PPM)
397,Department for Business Innovation and Skills,Student Loans Company,UAT Dept,SLC4,Business Adviser,21300,37991,Technical Adviser,5.0,Programme and Project Management (PPM)
398,Department for Business Innovation and Skills,Student Loans Company,Workforce Management Dpt,SLC6,Business Support Manager,38380,57346,Business Manager,1.0,Operational Delivery
399,Department for Business Innovation and Skills,Student Loans Company,Workforce Management Dpt,SLC6,Business Adviser,21300,37991,Analyst,4.0,Operational Delivery
400,Department for Business Innovation and Skills,Student Loans Company,Workforce Management Dpt,SLC6,Business Support 2,15142,18941,Operations Support Officer,2.0,Operational Delivery
